"time","close","high","low","open","volumefrom","volumeto","conversionType","conversionSymbol","ts","timeDate"
1678838400000,24283.09,25192.03,23898.3,24672.07,659913.14,16218247221.81,"direct","",1678838400,"2023-03-15"
1678924800000,24998.69,25162.67,24125.6,24283.09,494930.49,12217745698.48,"direct","",1678924800,"2023-03-16"
1679011200000,27391.58,27749.65,24890.97,24998.69,724226.93,19122468202.73,"direct","",1679011200,"2023-03-17"
1679097600000,26906.75,27719.99,26580.8,27391.58,425365.48,11612245139.96,"direct","",1679097600,"2023-03-18"
1679184000000,27970.09,28386.52,26830.03,26906.75,425520.18,11743216142.86,"direct","",1679184000,"2023-03-19"
1679270400000,27717.12,28469.8,27126.88,27970.09,541439.61,15084764669.84,"direct","",1679270400,"2023-03-20"
1679356800000,28107.23,28437.43,27304.28,27717.12,460438.29,12864264144.5,"direct","",1679356800,"2023-03-21"
1679443200000,27250.53,28864.55,26608.32,28107.23,282707.87,7908493101.14,"direct","",1679443200,"2023-03-22"
1679529600000,28294.73,28746.46,27109.15,27250.53,169594,4738268242.92,"direct","",1679529600,"2023-03-23"
1679616000000,27453.82,28371.63,26998.68,28294.73,119952.96,3340950849.18,"direct","",1679616000,"2023-03-24"
1679702400000,27463.9,27782.23,27156.49,27453.82,63955.82,1757553689.68,"direct","",1679702400,"2023-03-25"
1679788800000,27969.19,28190.88,27417.74,27463.9,64654.18,1797781353.94,"direct","",1679788800,"2023-03-26"
1679875200000,27126.04,28021.77,26512.4,27969.19,117933.71,3222673830.42,"direct","",1679875200,"2023-03-27"
1679961600000,27262.13,27504.66,26635.44,27126.04,107116.19,2894815000.4,"direct","",1679961600,"2023-03-28"
1680048000000,28348.68,28645.62,27241.65,27262.13,122831.26,3458059705.86,"direct","",1680048000,"2023-03-29"
1680134400000,28028.78,29180.4,27697.36,28348.68,137312.01,3900818482.67,"direct","",1680134400,"2023-03-30"
1680220800000,28466.15,28641.08,27527.53,28028.78,101941.5,2870756042.88,"direct","",1680220800,"2023-03-31"
1680307200000,28453.04,28815.44,28225.73,28466.15,33419.14,951327942.53,"direct","",1680307200,"2023-04-01"
1680393600000,28172.08,28528.63,27862.37,28453.04,41295.42,1164473833.33,"direct","",1680393600,"2023-04-02"
1680480000000,27800.71,28498.43,27208.86,28172.08,110656.01,3094832137.89,"direct","",1680480000,"2023-04-03"
1680566400000,28165.82,28440.1,27665.32,27800.71,70015.35,1967615769.79,"direct","",1680566400,"2023-04-04"
1680652800000,28170.51,28764.62,27814.14,28165.82,86255.19,2444002684.06,"direct","",1680652800,"2023-04-05"
1680739200000,28033.78,28180.59,27715.72,28170.51,56177.19,1572052916.21,"direct","",1680739200,"2023-04-06"
1680825600000,27906.46,28100.67,27772.78,28033.78,34968.8,976312031.11,"direct","",1680825600,"2023-04-07"
1680912000000,27938.6,28152.04,27860.42,27906.46,26370.85,738284904.58,"direct","",1680912000,"2023-04-08"
1680998400000,28322.84,28529.06,27802.03,27938.6,43949.9,1234731688.79,"direct","",1680998400,"2023-04-09"
1681084800000,29636.57,29764.05,28172.45,28322.84,100157.9,2894893377.11,"direct","",1681084800,"2023-04-10"
1681171200000,30200.51,30540.86,29590.24,29636.57,98618.98,2967927212.27,"direct","",1681171200,"2023-04-11"
1681257600000,29887.55,30480.99,29646.2,30200.51,86727.92,2604522947.92,"direct","",1681257600,"2023-04-12"
1681344000000,30374.75,30585.48,29857.38,29887.55,70862.44,2143524038.82,"direct","",1681344000,"2023-04-13"
1681430400000,30466.45,31001.26,29976.21,30374.75,104542.27,3196579698.83,"direct","",1681430400,"2023-04-14"
1681516800000,30295.14,30594.2,30203.9,30466.45,33025.65,1002859332.45,"direct","",1681516800,"2023-04-15"
1681603200000,30304.99,30544.17,30121.23,30295.14,37178,1127096167.54,"direct","",1681603200,"2023-04-16"
1681689600000,29429.78,30315.63,29242.74,30304.99,76456.72,2269042390.26,"direct","",1681689600,"2023-04-17"
1681776000000,30379.98,30480.86,29105.59,29429.78,85746.92,2573433872.06,"direct","",1681776000,"2023-04-18"
1681862400000,28800.16,30408.63,28579.25,30379.98,127933.34,3754028316.24,"direct","",1681862400,"2023-04-19"
1681948800000,28243.42,29083.78,28011.27,28800.16,105006.89,3002643114.7,"direct","",1681948800,"2023-04-20"
1682035200000,27262.69,28371.47,27136.46,28243.42,108794.29,3030442935.23,"direct","",1682035200,"2023-04-21"
1682121600000,27815.57,27880.58,27143.14,27262.69,49482.09,1359071136.9,"direct","",1682121600,"2023-04-22"
1682208000000,27590.34,27816.37,27326.49,27815.57,47424.59,1306974972.36,"direct","",1682208000,"2023-04-23"
1682294400000,27510.02,27994.05,26957.9,27590.34,78182.74,2146874251.52,"direct","",1682294400,"2023-04-24"
1682380800000,28299.87,28391.83,27191.3,27510.02,75390.48,2082914784.6,"direct","",1682380800,"2023-04-25"
1682467200000,28415.73,30025.82,27240.35,28299.87,190975.28,5492859063.07,"direct","",1682467200,"2023-04-26"
1682553600000,29473.14,29888.84,28380.15,28415.73,138342.14,4036798215.88,"direct","",1682553600,"2023-04-27"
1682640000000,29311.2,29595.41,28894.97,29473.14,76648.64,2245133000.55,"direct","",1682640000,"2023-04-28"
1682726400000,29230.47,29444.07,29036.15,29311.2,30037.37,879659554.23,"direct","",1682726400,"2023-04-29"
1682812800000,29233.54,29960.3,29084.71,29230.47,57853.7,1705334188.57,"direct","",1682812800,"2023-04-30"
1682899200000,28069.28,29334.29,27668.71,29233.54,98075.05,2783466519.94,"direct","",1682899200,"2023-05-01"
1682985600000,28668.87,28877.15,27876.69,28069.28,75866.88,2151654830.76,"direct","",1682985600,"2023-05-02"
1683072000000,29026.25,29264.52,28121.82,28668.87,96152.37,2746642976.18,"direct","",1683072000,"2023-05-03"
1683158400000,28838.74,29372.04,28670.86,29026.25,60246.39,1745804820.97,"direct","",1683158400,"2023-05-04"
1683244800000,29506.3,29673.59,28815.47,28838.74,83796.51,2452639444.45,"direct","",1683244800,"2023-05-05"
1683331200000,28848.22,29820.01,28325.24,29506.3,70340.95,2041911460.22,"direct","",1683331200,"2023-05-06"
1683417600000,28430.14,29134.12,28396.81,28848.22,44267.54,1277381984.73,"direct","",1683417600,"2023-05-07"
1683504000000,27668.45,28628.93,27265.93,28430.14,101927.76,2842318661.31,"direct","",1683504000,"2023-05-08"
1683590400000,27628.84,27816.48,27353.6,27668.45,56740.67,1565672373.35,"direct","",1683590400,"2023-05-09"
1683676800000,27598.92,28322.04,26782.96,27628.84,107221.32,2968393516.89,"direct","",1683676800,"2023-05-10"
1683763200000,26969.08,27621.41,26711.25,27598.92,73084.68,1988910077.79,"direct","",1683763200,"2023-05-11"
1683849600000,26794.53,27084.96,25814.5,26969.08,98262.76,2597504634.1,"direct","",1683849600,"2023-05-12"
1683936000000,26774.42,27038.7,26691.89,26794.53,32863.38,881680175.26,"direct","",1683936000,"2023-05-13"
1684022400000,26916.79,27187.7,26579.68,26774.42,34511.03,928217831.79,"direct","",1684022400,"2023-05-14"
1684108800000,27164.93,27662.09,26740.76,26916.79,60795.62,1660567975.54,"direct","",1684108800,"2023-05-15"
1684195200000,27033.86,27297.19,26860.12,27164.93,48228.81,1305103329.83,"direct","",1684195200,"2023-05-16"
1684281600000,27405.42,27503.67,26545.22,27033.86,55886.75,1508501907.01,"direct","",1684281600,"2023-05-17"
1684368000000,26821.06,27484.34,26363.16,27405.42,61265.65,1656879581.19,"direct","",1684368000,"2023-05-18"
1684454400000,26881.15,27181.25,26630.36,26821.06,35700.04,959597664.48,"direct","",1684454400,"2023-05-19"
1684540800000,27103.09,27149.19,26826.01,26881.15,17622.8,475205376.6,"direct","",1684540800,"2023-05-20"
1684627200000,26747.44,27277.87,26665.29,27103.09,27093.1,730080511.64,"direct","",1684627200,"2023-05-21"
1684713600000,26849.02,27099.63,26538.52,26747.44,34924.51,936640424.91,"direct","",1684713600,"2023-05-22"
1684800000000,27220.79,27492.17,26798.31,26849.02,51051.27,1391294065.37,"direct","",1684800000,"2023-05-23"
1684886400000,26329.03,27220.87,26080.51,27220.79,72056.21,1910785302.85,"direct","",1684886400,"2023-05-24"
1684972800000,26473.79,26630.46,25872.14,26329.03,48750.06,1281337408.81,"direct","",1684972800,"2023-05-25"
1685059200000,26705.91,26932.97,26328.39,26473.79,43794.83,1165189651.45,"direct","",1685059200,"2023-05-26"
1685145600000,26854.53,26891.33,26553.62,26705.91,18817.64,502783280.03,"direct","",1685145600,"2023-05-27"
1685232000000,28065.88,28252.27,26765.04,26854.53,58235.15,1599576350.9,"direct","",1685232000,"2023-05-28"
1685318400000,27736.58,28445.85,27526.74,28065.88,54042.39,1508588594.68,"direct","",1685318400,"2023-05-29"
1685404800000,27694.74,28039.12,27556.21,27736.58,40255.25,1118897378.42,"direct","",1685404800,"2023-05-30"
1685491200000,27210.43,27836.17,26839.64,27694.74,61115.43,1660458489.56,"direct","",1685491200,"2023-05-31"
1685577600000,26817.63,27345.65,26610.94,27210.43,48844.05,1314040903.4,"direct","",1685577600,"2023-06-01"
1685664000000,27242.43,27298.75,26505.9,26817.63,46051.64,1245137765.17,"direct","",1685664000,"2023-06-02"
1685750400000,27069.22,27329.94,26917.49,27242.43,20130.52,546557300.23,"direct","",1685750400,"2023-06-03"
1685836800000,27115.84,27456,26951.07,27069.22,23813.57,647662197.65,"direct","",1685836800,"2023-06-04"
1685923200000,25728.41,27128.49,25392.48,27115.84,89242.66,2334378226.6,"direct","",1685923200,"2023-06-05"
1686009600000,27231.22,27356.11,25354.89,25728.41,92465.52,2430534265.34,"direct","",1686009600,"2023-06-06"
1686096000000,26339.66,27386.74,26125.68,27231.22,77292.8,2061158680.37,"direct","",1686096000,"2023-06-07"
1686182400000,26499.15,26813.17,26210.62,26339.66,38398.21,1017057475,"direct","",1686182400,"2023-06-08"
1686268800000,26478.87,26782.57,26273.41,26499.15,35506.05,941966249.39,"direct","",1686268800,"2023-06-09"
1686355200000,25840.91,26532.84,25371.33,26478.87,87587.63,2257143365.11,"direct","",1686355200,"2023-06-10"
1686441600000,25926.11,26206.47,25636.36,25840.91,36638.03,947495761.99,"direct","",1686441600,"2023-06-11"
1686528000000,25905.1,26105.71,25606.67,25926.11,38001.31,982836721.79,"direct","",1686528000,"2023-06-12"
1686614400000,25934.83,26432.61,25717.01,25905.1,53661.64,1397212971.11,"direct","",1686614400,"2023-06-13"
1686700800000,25128.7,26092.64,24819.68,25934.83,59509.53,1520440327.49,"direct","",1686700800,"2023-06-14"
1686787200000,25598.18,25758.43,24797.04,25128.7,65465.66,1646833264.95,"direct","",1686787200,"2023-06-15"
1686873600000,26345.24,26519.48,25201.66,25598.18,67023.3,1733464802.14,"direct","",1686873600,"2023-06-16"
1686960000000,26516.71,26826.03,26182.12,26345.24,37804.37,1002852191.18,"direct","",1686960000,"2023-06-17"
1687046400000,26341.09,26700.47,26256.38,26516.71,27819.45,737319087.46,"direct","",1687046400,"2023-06-18"
1687132800000,26844.55,27068.35,26257.2,26341.09,47195.74,1255682275.96,"direct","",1687132800,"2023-06-19"
1687219200000,28306.9,28402.77,26653.26,26844.55,95118.01,2612051611.84,"direct","",1687219200,"2023-06-20"
1687305600000,29994.85,30792.68,28258.67,28306.9,162720.3,4797195441.22,"direct","",1687305600,"2023-06-21"
1687392000000,29886.17,30501.16,29548.87,29994.85,87491.36,2630491354.67,"direct","",1687392000,"2023-06-22"
1687478400000,30688.4,31420.44,29801.55,29886.17,116502.78,3571372274.51,"direct","",1687478400,"2023-06-23"
1687564800000,30528.36,30799.17,30254.21,30688.4,43159.61,1320057606.39,"direct","",1687564800,"2023-06-24"
1687651200000,30464.13,31043.89,30281.14,30528.36,44739.26,1371201824.49,"direct","",1687651200,"2023-06-25"
1687737600000,30268.09,30664.06,29933.5,30464.13,66920.64,2025731064.97,"direct","",1687737600,"2023-06-26"
1687824000000,30692.08,30994.98,30228.48,30268.09,64044.06,1959418971.44,"direct","",1687824000,"2023-06-27"
1687910400000,30076.98,30708.37,29883.21,30692.08,61459.03,1859082099.01,"direct","",1687910400,"2023-06-28"
1687996800000,30448.89,30841.09,30049.97,30076.98,55094.35,1680193534.26,"direct","",1687996800,"2023-06-29"
1688083200000,30473.42,31281.41,29563.07,30448.89,140432.54,4279961914.18,"direct","",1688083200,"2023-06-30"
1688169600000,30586.45,30660.69,30325.08,30473.42,23749.77,724434044.06,"direct","",1688169600,"2023-07-01"
1688256000000,30616.7,30789.97,30177.02,30586.45,33483.22,1022257687.52,"direct","",1688256000,"2023-07-02"
1688342400000,31157.06,31381.12,30570.88,30616.7,61920.9,1914366811.58,"direct","",1688342400,"2023-07-03"
1688428800000,30766.54,31340.86,30621.82,31157.06,46262.3,1433261431.65,"direct","",1688428800,"2023-07-04"
1688515200000,30505.06,30877.32,30200.41,30766.54,47153.76,1438900368.48,"direct","",1688515200,"2023-07-05"
1688601600000,29895.17,31509.44,29855.03,30505.06,104914.79,3210300149.89,"direct","",1688601600,"2023-07-06"
1688688000000,30344.47,30449.25,29720.96,29895.17,52312.5,1577469190.43,"direct","",1688688000,"2023-07-07"
1688774400000,30285.28,30384.91,30045.78,30344.47,19320.93,583925654.42,"direct","",1688774400,"2023-07-08"
1688860800000,30161.53,30445.4,30063.32,30285.28,22000.89,665918713.06,"direct","",1688860800,"2023-07-09"
1688947200000,30412.36,31044.28,29954.57,30161.53,61585.52,1871706127.93,"direct","",1688947200,"2023-07-10"
1689033600000,30621.95,30812.98,30301.43,30412.36,43309.41,1321757125.33,"direct","",1689033600,"2023-07-11"
1689120000000,30381.04,30976.1,30211.62,30621.95,56310.92,1723793083.61,"direct","",1689120000,"2023-07-12"
1689206400000,31454.37,31810.98,30253.17,30381.04,107084.77,3321981624.95,"direct","",1689206400,"2023-07-13"
1689292800000,30311.68,31624.42,29905.35,31454.37,90346.22,2780375358.27,"direct","",1689292800,"2023-07-14"
1689379200000,30289.46,30391.11,30213.02,30311.68,19917.22,603665668.1,"direct","",1689379200,"2023-07-15"
1689465600000,30231.87,30437.35,30064.27,30289.46,24258.55,734382250.44,"direct","",1689465600,"2023-07-16"
1689552000000,30137.64,30334.7,29658.62,30231.87,46706.23,1405500014.12,"direct","",1689552000,"2023-07-17"
1689638400000,29859.2,30239.43,29528.53,30137.64,46659.71,1394738554.74,"direct","",1689638400,"2023-07-18"
1689724800000,29909.28,30187.78,29762.94,29859.2,38074.01,1141488274.41,"direct","",1689724800,"2023-07-19"
1689811200000,29802.47,30416.44,29574.83,29909.28,56057.33,1680892861.06,"direct","",1689811200,"2023-07-20"
1689897600000,29901.4,30060.48,29728.08,29802.47,34130.66,1019182599.2,"direct","",1689897600,"2023-07-21"
1689984000000,29791.75,29997.64,29627.05,29901.4,19687.73,587820795.24,"direct","",1689984000,"2023-07-22"
1690070400000,30083.78,30348.21,29730.45,29791.75,26207.96,786542523.88,"direct","",1690070400,"2023-07-23"
1690156800000,29177.14,30098.38,28866.18,30083.78,62579.36,1834863287.62,"direct","",1690156800,"2023-07-24"
1690243200000,29228.77,29373.45,29049.82,29177.14,30215.96,882049662.6,"direct","",1690243200,"2023-07-25"
1690329600000,29351.35,29683.91,29098.97,29228.77,51484.17,1510646628.6,"direct","",1690329600,"2023-07-26"
1690416000000,29222.65,29567.47,29084.59,29351.35,31780.78,932633486.77,"direct","",1690416000,"2023-07-27"
1690502400000,29314.67,29541.07,29125.29,29222.65,33402.31,978432626.92,"direct","",1690502400,"2023-07-28"
1690588800000,29353.15,29406.72,29257.08,29314.67,14348.97,420842931.59,"direct","",1690588800,"2023-07-29"
1690675200000,29281.16,29448.88,29046.8,29353.15,22330.93,653646341.73,"direct","",1690675200,"2023-07-30"
1690761600000,29232.74,29529.35,29107.97,29281.16,32929.01,965783843.6,"direct","",1690761600,"2023-07-31"
1690848000000,29706.8,29737.38,28590.89,29232.74,68940.66,2003211330.59,"direct","",1690848000,"2023-08-01"
1690934400000,29184.53,30039.4,28928.62,29706.8,73542.54,2167131517.92,"direct","",1690934400,"2023-08-02"
1691020800000,29193.61,29431.87,28968.54,29184.53,37968.4,1108981389.12,"direct","",1691020800,"2023-08-03"
1691107200000,29113.94,29331.73,28828.49,29193.61,35175.08,1025274359.94,"direct","",1691107200,"2023-08-04"
1691193600000,29072.41,29152.19,28980.43,29113.94,15951.63,463628988.82,"direct","",1691193600,"2023-08-05"
1691280000000,29088.6,29203.88,28992.25,29072.41,18035.57,524478412.3,"direct","",1691280000,"2023-08-06"
1691366400000,29211.95,29276.76,28709.19,29088.6,44179.1,1283147743.99,"direct","",1691366400,"2023-08-07"
1691452800000,29770.92,30233.24,29146.46,29211.95,67681.5,2004049104.05,"direct","",1691452800,"2023-08-08"
1691539200000,29581.91,30149.94,29377.24,29770.92,54570.72,1622974626.86,"direct","",1691539200,"2023-08-09"
1691625600000,29455.89,29736.27,29328.82,29581.91,35520.16,1048842446.55,"direct","",1691625600,"2023-08-10"
1691712000000,29427.04,29563.86,29252.28,29455.89,29157.18,857827329.42,"direct","",1691712000,"2023-08-11"
1691798400000,29430.1,29481.3,29381.63,29427.04,12031.03,353959356.47,"direct","",1691798400,"2023-08-12"
1691884800000,29303.65,29472.97,29272.72,29430.1,14823,435621726.67,"direct","",1691884800,"2023-08-13"
1691971200000,29431.44,29694.27,29103,29303.65,44552.01,1310185246.91,"direct","",1691971200,"2023-08-14"
1692057600000,29200.46,29498.27,29078.6,29431.44,38105.05,1117377748.82,"direct","",1692057600,"2023-08-15"
1692144000000,28731.04,29259.4,28723.64,29200.46,48793.79,1419000461.74,"direct","",1692144000,"2023-08-16"
1692230400000,26623.07,28782.46,25459.91,28731.04,171489.54,4687652222.02,"direct","",1692230400,"2023-08-17"
1692316800000,26053.77,26828.83,25641.21,26623.07,112099.14,2943961327.77,"direct","",1692316800,"2023-08-18"
1692403200000,26100.1,26277.04,25803.09,26053.77,37178.92,967398856.27,"direct","",1692403200,"2023-08-19"
1692489600000,26189.93,26297.53,25974.51,26100.1,26738.7,698629212.44,"direct","",1692489600,"2023-08-20"
1692576000000,26126.79,26252.58,25817.08,26189.93,44108.67,1148706068.43,"direct","",1692576000,"2023-08-21"
1692662400000,26055.25,26139.49,25326.79,26126.79,52350.77,1354863817.47,"direct","",1692662400,"2023-08-22"
1692748800000,26433.62,26815.91,25815.22,26055.25,67009.89,1760547048.06,"direct","",1692748800,"2023-08-23"
1692835200000,26179.77,26577.14,25872.11,26433.62,45119.15,1184278928.99,"direct","",1692835200,"2023-08-24"
1692921600000,26059.84,26308.67,25780.24,26179.77,42679.72,1111189583.68,"direct","",1692921600,"2023-08-25"
1693008000000,26018.45,26122.01,25988.6,26059.84,13216.72,344239012.26,"direct","",1693008000,"2023-08-26"
1693094400000,26101.75,26181.52,25967.93,26018.45,15697.38,409409664.96,"direct","",1693094400,"2023-08-27"
1693180800000,26120.18,26252.18,25867.1,26101.75,33826.81,880997195.95,"direct","",1693180800,"2023-08-28"
1693267200000,27717.77,28139.8,25923.68,26120.18,119966.05,3269819683.7,"direct","",1693267200,"2023-08-29"
1693353600000,27299.74,27767.97,27028.68,27717.77,55067.9,1505322274.5,"direct","",1693353600,"2023-08-30"
1693440000000,25939.72,27557.07,25661.23,27299.74,84652.05,2254090377.81,"direct","",1693440000,"2023-08-31"
1693526400000,25805.68,26149.5,25333.3,25939.72,63218.55,1631569252.88,"direct","",1693526400,"2023-09-01"
1693612800000,25869.36,25985.26,25753.68,25805.68,22597.98,583801518.13,"direct","",1693612800,"2023-09-02"
1693699200000,25971.44,26132.81,25801.97,25869.36,25112.94,651247085.11,"direct","",1693699200,"2023-09-03"
1693785600000,25825.87,26104.19,25633,25971.44,32590.01,843203924.36,"direct","",1693785600,"2023-09-04"
1693872000000,25792.28,25908.08,25563.09,25825.87,33278.17,856619448.08,"direct","",1693872000,"2023-09-05"
1693958400000,25760.55,26025.44,25385.71,25792.28,41992.35,1079334700.05,"direct","",1693958400,"2023-09-06"
1694044800000,26256.22,26436.32,25616.72,25760.55,44112.93,1145789722.76,"direct","",1694044800,"2023-09-07"
1694131200000,25911.05,26444.31,25650.39,26256.22,46296.67,1203929289.05,"direct","",1694131200,"2023-09-08"
1694217600000,25901.97,25944.78,25797.92,25911.05,15489.83,400786999.75,"direct","",1694217600,"2023-09-09"
1694304000000,25842.34,26030.16,25583.06,25901.97,29807.04,769162919.02,"direct","",1694304000,"2023-09-10"
1694390400000,25164.1,25900.78,24905.6,25842.34,72093.99,1828004603.41,"direct","",1694390400,"2023-09-11"
1694476800000,25840.32,26535.9,25133.47,25164.1,101296.77,2628315936.33,"direct","",1694476800,"2023-09-12"
1694563200000,26221.67,26404.76,25765.14,25840.32,54314.45,1418437010.88,"direct","",1694563200,"2023-09-13"
1694649600000,26524.22,26852.23,26132.97,26221.67,62858.28,1665233096.21,"direct","",1694649600,"2023-09-14"
1694736000000,26601.19,26885.78,26223.48,26524.22,40967.91,1086019896.4,"direct","",1694736000,"2023-09-15"
1694822400000,26560.68,26775.32,26447.48,26601.19,20756.24,551442827.98,"direct","",1694822400,"2023-09-16"
1694908800000,26527.12,26622.11,26401.32,26560.68,18396.78,487844150.04,"direct","",1694908800,"2023-09-17"
1694995200000,26762.63,27410.58,26386.02,26527.12,69296.81,1867231344.73,"direct","",1694995200,"2023-09-18"
1695081600000,27209.12,27483.5,26669.28,26762.63,59365.31,1610513238.96,"direct","",1695081600,"2023-09-19"
1695168000000,27123.76,27387.33,26813.27,27209.12,57976.86,1571286947.95,"direct","",1695168000,"2023-09-20"
1695254400000,26567.7,27159.17,26377.31,27123.76,54616.57,1458585886.9,"direct","",1695254400,"2023-09-21"
1695340800000,26580.07,26743.99,26471.34,26567.7,32672.84,869658883.01,"direct","",1695340800,"2023-09-22"
1695427200000,26576.27,26632.87,26511.76,26580.07,14028.99,372803202.69,"direct","",1695427200,"2023-09-23"
1695513600000,26248.42,26737.39,26128.43,26576.27,24772.15,656183424.97,"direct","",1695513600,"2023-09-24"
1695600000000,26303.93,26445.22,25998.08,26248.42,46209.29,1210669844.63,"direct","",1695600000,"2023-09-25"
1695686400000,26221.19,26397.13,26091.04,26303.93,29667.05,778185535.23,"direct","",1695686400,"2023-09-26"
1695772800000,26372.82,26849.57,26111.96,26221.19,60147.44,1590000543.38,"direct","",1695772800,"2023-09-27"
1695859200000,27022.22,27309.44,26344.02,26372.82,74848.87,2006888939.83,"direct","",1695859200,"2023-09-28"
1695945600000,26908.28,27243.79,26677.39,27022.22,49027.62,1321688232.56,"direct","",1695945600,"2023-09-29"
1696032000000,26962.82,27093.64,26888.69,26908.28,17855.04,481644366.05,"direct","",1696032000,"2023-09-30"
1696118400000,27992.94,28052.14,26954.63,26962.82,43759.18,1202655667.66,"direct","",1696118400,"2023-10-01"
1696204800000,27496.32,28558.99,27285.26,27992.94,101710.25,2853206504.05,"direct","",1696204800,"2023-10-02"
1696291200000,27426.44,27670.84,27164.29,27496.32,47466.51,1303032151.5,"direct","",1696291200,"2023-10-03"
1696377600000,27780.13,27839.2,27225.89,27426.44,46650.52,1283839550.03,"direct","",1696377600,"2023-10-04"
1696464000000,27410.94,28117.99,27354.23,27780.13,52468.92,1452774904.7,"direct","",1696464000,"2023-10-05"
1696550400000,27931.31,28269.53,27175.59,27410.94,64359.57,1784359565.13,"direct","",1696550400,"2023-10-06"
1696636800000,27956.48,28027.01,27844.63,27931.31,20608.01,575537007.91,"direct","",1696636800,"2023-10-07"
1696723200000,27917.58,28092.9,27688.04,27956.48,29632.68,827151811.64,"direct","",1696723200,"2023-10-08"
1696809600000,27589.17,27987.4,27265.07,27917.58,53146.62,1466116212.54,"direct","",1696809600,"2023-10-09"
1696896000000,27390.31,27734.04,27297.56,27589.17,39411.98,1083594269.24,"direct","",1696896000,"2023-10-10"
1696982400000,26876.4,27475.65,26536.49,27390.31,64304.12,1733847053.39,"direct","",1696982400,"2023-10-11"
1697068800000,26760.25,26944.7,26556.35,26876.4,37663.69,1007791783.01,"direct","",1697068800,"2023-10-12"
1697155200000,26863.07,27126.53,26684.88,26760.25,39319.42,1055919430.55,"direct","",1697155200,"2023-10-13"
1697241600000,26852.89,26988.66,26790.96,26863.07,17085.15,459357202.08,"direct","",1697241600,"2023-10-14"
1697328000000,27154.61,27292.24,26809.99,26852.89,24673.27,666622973.38,"direct","",1697328000,"2023-10-15"
1697414400000,28502.13,29983.48,27112.75,27154.61,152893.34,4320109671.91,"direct","",1697414400,"2023-10-16"
1697500800000,28396.41,28610.76,28073,28502.13,65095.43,1847435570.25,"direct","",1697500800,"2023-10-17"
1697587200000,28320.7,28967.41,28142.24,28396.41,58354.71,1660515980.54,"direct","",1697587200,"2023-10-18"
1697673600000,28714.5,28903.12,28125.39,28320.7,63094.78,1800377686.24,"direct","",1697673600,"2023-10-19"
1697760000000,29668.4,30222.48,28578.46,28714.5,109292.43,3225832314.3,"direct","",1697760000,"2023-10-20"
1697846400000,29910.13,30372.35,29463.79,29668.4,46010.2,1374870364.81,"direct","",1697846400,"2023-10-21"
1697932800000,29992.56,30228.24,29660.62,29910.13,40077.43,1199409833.53,"direct","",1697932800,"2023-10-22"
1698019200000,33069.25,34535.33,29884.96,29992.56,177704.14,5602837893.45,"direct","",1698019200,"2023-10-23"
1698105600000,33923.99,35264.37,32835.12,33069.25,193791.15,6612617823.62,"direct","",1698105600,"2023-10-24"
1698192000000,34494.99,35131.89,33685.13,33923.99,93393.91,3212793828.76,"direct","",1698192000,"2023-10-25"
1698278400000,34151.6,34824.68,33750.1,34494.99,67034.81,2298725496.75,"direct","",1698278400,"2023-10-26"
1698364800000,33892.68,34244.84,33400.1,34151.6,57966.25,1966414406.72,"direct","",1698364800,"2023-10-27"
1698451200000,34080.75,34482.38,33862.22,33892.68,28525.91,973341089.46,"direct","",1698451200,"2023-10-28"
1698537600000,34524.99,34748.62,33931.25,34080.75,34465.93,1185801625.75,"direct","",1698537600,"2023-10-29"
1698624000000,34477.23,34855.78,34063.47,34524.99,59815.48,2060877500.75,"direct","",1698624000,"2023-10-30"
1698710400000,34640.03,34723.7,34030.48,34477.23,56499.73,1942408361.33,"direct","",1698710400,"2023-10-31"
1698796800000,35421.59,35605.63,34088.8,34640.03,92056.23,3197303884.97,"direct","",1698796800,"2023-11-01"
1698883200000,34941.48,35961.46,34299.41,35421.59,90210.13,3168625678.6,"direct","",1698883200,"2023-11-02"
1698969600000,34715.66,34944.87,34119.98,34941.48,72131.4,2488470356.23,"direct","",1698969600,"2023-11-03"
1699056000000,35062.76,35256.74,34586.09,34715.66,32667.23,1137663954.64,"direct","",1699056000,"2023-11-04"
1699142400000,35012.55,35373.71,34459.22,35062.76,45006.11,1576388139.27,"direct","",1699142400,"2023-11-05"
1699228800000,35045.74,35275.57,34727.76,35012.55,42434.78,1485742953.57,"direct","",1699228800,"2023-11-06"
1699315200000,35400.13,35889.66,34522.55,35045.74,67273.55,2361153795.89,"direct","",1699315200,"2023-11-07"
1699401600000,35624.37,36107.28,35103.8,35400.13,61563.94,2185958451.52,"direct","",1699401600,"2023-11-08"
1699488000000,36701.59,37972.6,35538.43,35624.37,157647.8,5792374651.67,"direct","",1699488000,"2023-11-09"
1699574400000,37301.64,37527.43,36325.3,36701.59,72681.8,2687268729.08,"direct","",1699574400,"2023-11-10"
1699660800000,37130.59,37402.03,36689.26,37301.64,37216.86,1379222147.25,"direct","",1699660800,"2023-11-11"
1699747200000,37063.86,37219.9,36737.26,37130.59,28728.34,1064804609.29,"direct","",1699747200,"2023-11-12"
1699833600000,36465.09,37413.51,36335.84,37063.86,56633.1,2085817648.25,"direct","",1699833600,"2023-11-13"
1699920000000,35548.22,36744.13,34930.93,36465.09,93660.32,3371613282.81,"direct","",1699920000,"2023-11-14"
1700006400000,37857.89,37968.28,35363.29,35548.22,106902.43,3917043612.52,"direct","",1700006400,"2023-11-15"
